,Dst Port,Flow Duration,TotLen Fwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow IAT Mean,Flow IAT Max,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Pkt Size Avg,Fwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Byts,Label
31682,61699,51,0,0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,40,39215.6862745098,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31683,51403,145,0,0,0.0,0.0,145.0,145.0,145.0,145.0,145.0,40,13793.1034482759,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31684,52393,19,0,0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,20,52631.5789473684,52631.5789473684,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31685,445,230033,0,0,0.0,0.0,115016.5,229942.0,230033.0,230033.0,230033.0,52,8.694404715800001,4.3472023579000005,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31686,443,113582661,12,1,0.5,296.2,1368465.79518072,10014637.0,113582661.0,4938376.56521739,10014637.0,480,0.2112998568,0.5282496419,1460,209.23529411759998,510.17395835839994,260277.467787115,211.7261904762,0.5,12,17772,0
31687,50979,40,0,0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,20,25000.0,25000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31688,443,116975847,827,201,43.526315789499996,822.9230769231,2658541.97727273,58608718.0,116975847.0,6498658.16666667,58608718.0,392,0.1624266931,0.2222681063,1460,483.1086956522,645.6294509413,416837.387922705,493.84444444440004,43.526315789499996,827,21396,0
31689,443,3219074,522,204,52.2,479.8333333333,214604.933333333,3159804.0,3219074.0,357674.888888889,3159804.0,224,3.1064834173,1.8638900504,1430,200.05882352939997,413.8232519126,171249.683823529,212.5625,52.2,522,2879,0
31690,80,54457348,0,0,0.0,0.0,54457348.0,54457348.0,54457348.0,54457348.0,54457348.0,40,0.0367259897,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31691,53,699,32,32,32.0,60.0,699.0,699.0,0.0,0.0,0.0,8,1430.6151645208,1430.6151645208,60,41.3333333333,16.1658075373,261.3333333333,62.0,32.0,32,60,0
31692,53,11278,40,40,40.0,102.0,11278.0,11278.0,0.0,0.0,0.0,8,88.6682035822,88.6682035822,102,60.6666666667,35.7957166898,1281.3333333333,91.0,40.0,40,102,0
31693,53,865,54,54,54.0,115.0,865.0,865.0,0.0,0.0,0.0,8,1156.0693641619,1156.0693641619,115,74.3333333333,35.2183664206,1240.3333333333,111.5,54.0,54,115,0
31694,443,117786320,4296,1227,33.0461538462,1214.8630705394,318341.405405405,58138700.0,117786320.0,913072.248062016,58138700.0,2672,1.1036935359,2.0460780165,1410,798.5967741935001,676.2827354875,457358.338318407,800.7493261456,33.0461538462,4296,292782,0
31695,443,110378665,1887,779,99.31578947370001,215.0,3066074.02777778,10004543.0,110367827.0,6131545.94444444,10015409.0,392,0.17213471460000002,0.16307499279999998,1460,151.5,365.93292473540004,133906.905405405,155.59459459459998,99.31578947370001,1887,3870,0
31696,443,103960497,622,289,77.75,774.125,6930699.8,103884101.0,103960497.0,14851499.5714286,103884101.0,172,0.0769523062,0.0769523062,1460,400.88235294120005,565.6287300819,319935.860294118,425.9375,77.75,622,6193,0
31697,49803,290451,0,0,0.0,0.0,290451.0,290451.0,290451.0,290451.0,290451.0,40,6.885843051,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31698,80,917,148,148,49.3333333333,60.75,152.8333333333,246.0,508.0,254.0,299.0,72,3271.5376226827,4362.0501635769,243,48.875,93.9930658537,8834.6964285714,55.8571428571,49.3333333333,148,243,0
31699,51596,39,31,31,10.3333333333,0.0,13.0,19.0,39.0,19.5,37.0,60,76923.07692307691,25641.0256410256,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
31700,443,38547875,770,235,64.1666666667,447.0714285714,1541915.0,37887255.0,38547851.0,3504350.09090909,37887298.0,252,0.3113012066,0.3631847411,1460,260.3333333333,489.5658201996,239674.692307692,270.34615384619997,64.1666666667,770,6259,0
31701,3389,1338810,1138,677,142.25,225.8571428571,95629.28571428572,984412.0,1338810.0,191258.571428571,1065387.0,172,5.9754558152,5.2285238383,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
31702,443,222,0,0,0.0,0.0,222.0,222.0,222.0,222.0,222.0,40,9009.009009009,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31703,3389,2119434,1148,677,143.5,225.8571428571,151388.14285714302,953141.0,2119434.0,302776.28571428603,1191966.0,172,3.7745926507,3.3027685693,1173,170.5625,319.433241591,102037.595833333,181.93333333330003,143.5,1148,1581,0
31704,51906,24,0,0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,40,83333.3333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31705,3389,1670408,1138,677,113.8,344.25,98259.2941176471,953110.0,1670408.0,185600.888888889,1014740.0,224,5.986561367,4.7892490936000005,1173,204.84210526319998,377.905964664,142812.918128655,216.2222222222,113.8,1138,2754,0
31706,50877,3,31,31,10.3333333333,0.0,1.5,3.0,3.0,1.5,3.0,60,1000000.0,0.0,31,7.75,15.5,240.25,10.3333333333,10.3333333333,31,0,0
31707,80,86,0,0,0.0,0.0,86.0,86.0,86.0,86.0,86.0,40,23255.8139534884,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31708,53,364,42,42,42.0,58.0,364.0,364.0,0.0,0.0,0.0,8,2747.2527472528,2747.2527472528,58,47.3333333333,9.237604307,85.3333333333,71.0,42.0,42,58,0
31709,52446,45,0,0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,20,22222.2222222222,22222.2222222222,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31710,80,621,161,161,53.6666666667,122.0,103.5,161.0,299.0,149.5,195.0,72,4830.9178743961,6441.2238325282,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
31711,53,1008,36,36,36.0,101.0,1008.0,1008.0,0.0,0.0,0.0,8,992.0634920635,992.0634920635,101,57.6666666667,37.5277674973,1408.3333333332998,86.5,36.0,36,101,0
31712,443,117475468,3384,1022,130.1538461538,850.5581395349001,1727580.41176471,10013968.0,117475468.0,4699018.72,10031004.0,544,0.22132280420000006,0.3660338684,1460,570.8285714286,681.634224906,464625.216563147,579.1014492754,130.1538461538,3384,36574,0
31713,443,53504078,123,46,24.6,46.0,8917346.33333333,53417164.0,53504078.0,13376019.5,53417164.0,112,0.0934508207,0.0373803283,46,32.625,20.791052333699998,432.2678571429,37.2857142857,24.6,123,92,0
31714,80,72,0,0,0.0,0.0,72.0,72.0,72.0,72.0,72.0,40,27777.7777777778,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31715,64585,31,0,0,0.0,0.0,31.0,31.0,31.0,31.0,31.0,40,64516.1290322581,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31716,51381,43,0,0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,20,23255.8139534884,23255.8139534884,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31717,53211,478,31,31,10.3333333333,0.0,159.3333333333,418.0,478.0,239.0,418.0,60,6276.1506276151,2092.050209205,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
31718,445,1291523,364,103,52.0,116.4,117411.181818182,257909.0,1291523.0,215253.833333333,260431.0,152,5.419957677899999,3.8713983413,409,72.7692307692,109.53321706690001,11997.5256410256,78.8333333333,52.0,364,582,0
31719,3389,1679357,1128,661,141.0,225.8571428571,119954.071428571,953117.0,1679357.0,239908.14285714304,1118225.0,172,4.7637280221,4.1682620193,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
31720,3389,1524271,1138,677,142.25,225.8571428571,108876.5,991578.0,1524271.0,217753.0,1107918.0,172,5.2484105517,4.5923592327,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
31721,80,86,0,0,0.0,0.0,86.0,86.0,86.0,86.0,86.0,40,23255.8139534884,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31722,443,130,0,0,0.0,0.0,130.0,130.0,130.0,130.0,130.0,40,15384.615384615401,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31723,443,10216091,1194,855,119.4,513.1,537689.0,10023514.0,10216091.0,1135121.22222222,10023514.0,212,0.9788479762,0.9788479762,1460,301.19047619049996,504.2887683706,254307.161904762,316.25,119.4,1194,5131,0
31724,80,82,0,0,0.0,0.0,82.0,82.0,82.0,82.0,82.0,40,24390.243902439,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31725,49846,999737,0,0,0.0,0.0,999737.0,999737.0,999737.0,999737.0,999737.0,40,2.0005261384,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31726,445,1235403,364,103,52.0,116.4,112309.36363636401,247899.0,1235403.0,205900.5,248270.0,152,5.6661672345000005,4.0472623104,409,72.7692307692,109.53321706690001,11997.5256410256,78.8333333333,52.0,364,582,0
31727,137,1529233,150,50,50.0,0.0,764616.5,765542.0,1529233.0,764616.5,765542.0,24,1.961767762,0.0,50,50.0,0.0,0.0,66.6666666667,50.0,150,0,0
31728,80,5970177,97,97,24.25,58.0,852882.4285714279,5908208.0,61969.0,20656.3333333333,61670.0,92,0.6699968862,0.6699968862,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31729,3389,20650692,1138,677,162.5714285714,127.5,1032534.6,9609165.0,688282.0,114713.66666666699,381429.0,152,0.3389716916,0.6779433831999999,1173,132.8636363636,276.95578045779996,76704.5043290043,139.1904761905,162.5714285714,1138,1785,0
31730,51797,1,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,40,2000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31731,443,6955413,11917,928,133.89887640450002,1288.6357615894,29102.1464435146,5004113.0,6955413.0,79038.7840909091,5004194.0,1792,12.795789408900001,21.709710120700002,1380,856.8506224066,636.6132807757,405276.469260028,860.4208333333,133.89887640450002,11917,194584,0
31732,53,77206,74,37,37.0,53.0,25735.3333333333,55808.0,21397.0,21397.0,21397.0,16,25.9047224309,25.9047224309,53,43.4,8.7635609201,76.8,54.25,37.0,74,106,0
31733,53,232,32,32,32.0,48.0,232.0,232.0,0.0,0.0,0.0,8,4310.3448275862,4310.3448275862,48,37.3333333333,9.237604307,85.3333333333,56.0,32.0,32,48,0
31734,443,5490970,592,342,74.0,752.1666666666998,422382.307692308,5297188.0,5490970.0,784424.2857142859,5297188.0,172,1.456937481,1.0927031107,1460,340.3333333333,587.0610416869999,344640.666666667,364.6428571429,74.0,592,4513,0
31735,53,329,41,41,41.0,120.0,329.0,329.0,0.0,0.0,0.0,8,3039.5136778116,3039.5136778116,120,67.3333333333,45.610671266000004,2080.3333333333,101.0,41.0,41,120,0
31736,53,1017,40,40,40.0,101.0,1017.0,1017.0,0.0,0.0,0.0,8,983.2841691249,983.2841691249,101,60.3333333333,35.2183664206,1240.3333333333,90.5,40.0,40,101,0
31737,52142,30715,31,31,10.3333333333,0.0,10238.3333333333,30667.0,30667.0,15333.5,30667.0,60,97.67214715940001,32.5573823865,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
31738,443,118316445,1012,366,63.25,234.7333333333,3943881.5,58921007.0,118316445.0,7887763.0,58921007.0,332,0.1352305675,0.126778657,1430,141.65625,313.96472057560004,98573.845766129,146.2258064516,63.25,1012,3521,0
31739,53,269,41,41,41.0,105.0,269.0,269.0,0.0,0.0,0.0,8,3717.4721189590996,3717.4721189590996,105,62.3333333333,36.9504172281,1365.3333333333,93.5,41.0,41,105,0
31740,3389,2822721,1148,677,114.8,225.8571428571,176420.0625,1078297.0,2822721.0,313635.666666667,1088046.0,212,3.5426809805,2.4798766864,1173,151.6111111111,305.0826578234,93075.4281045752,160.5294117647,114.8,1148,1581,0
31741,53,70708,80,40,40.0,102.0,23569.3333333333,43002.0,70278.0,70278.0,70278.0,16,28.285342535500003,28.285342535500003,102,64.8,33.9587985653,1153.2,81.0,40.0,80,204,0
31742,53,24884,53,53,53.0,69.0,24884.0,24884.0,0.0,0.0,0.0,8,40.1864651985,40.1864651985,69,58.3333333333,9.237604307,85.3333333333,87.5,53.0,53,69,0
31743,53,505,37,37,37.0,77.0,505.0,505.0,0.0,0.0,0.0,8,1980.198019802,1980.198019802,77,50.3333333333,23.094010767600004,533.3333333333001,75.5,37.0,37,77,0
31744,80,115988254,2052,681,102.6,443.375,2697401.25581395,10064974.0,115988254.0,6104644.94736842,10064974.0,412,0.17243125329999998,0.2069175039,1460,282.0666666667,517.3640972187001,267665.609090909,288.4772727273,102.6,2052,10641,0
31745,53,70041,47,47,47.0,218.0,70041.0,70041.0,0.0,0.0,0.0,8,14.277351836800001,14.277351836800001,218,104.0,98.72689603139999,9747.0,156.0,47.0,47,218,0
31746,3389,4144696,1128,661,141.0,169.2,243805.647058823,1203081.0,4144696.0,592099.428571429,3350486.0,172,1.9301777501,2.4127221876,1173,148.4210526316,294.2527854658,86584.701754386,156.6666666667,141.0,1128,1692,0
31747,53,73482,41,41,41.0,101.0,73482.0,73482.0,0.0,0.0,0.0,8,13.6087749381,13.6087749381,101,61.0,34.641016151399995,1200.0,91.5,41.0,41,101,0
31748,53,288,72,72,72.0,120.0,288.0,288.0,0.0,0.0,0.0,8,3472.2222222222,3472.2222222222,120,88.0,27.712812921100006,768.0,132.0,72.0,72,120,0
31749,0,112641877,0,0,0.0,0.0,56320938.5,56320990.0,112641877.0,56320938.5,56320990.0,0,0.026633078900000003,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31750,80,5565369,97,97,24.25,58.0,795052.7142857141,5503420.0,61949.0,20649.6666666667,61541.0,92,0.7187304202,0.7187304202,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31751,3389,1256572,1138,677,142.25,225.8571428571,89755.1428571428,984360.0,1256572.0,179510.285714286,1046814.0,172,6.366527345800001,5.5707114276,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
31752,80,6242354,97,97,24.25,58.0,891764.857142857,6180300.0,62054.0,20684.6666666667,61738.0,92,0.6407839094,0.6407839094,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31753,53,26445,40,40,40.0,118.0,26445.0,26445.0,0.0,0.0,0.0,8,37.8143316317,37.8143316317,118,66.0,45.0333209968,2028.0,99.0,40.0,40,118,0
31754,50284,81,31,31,10.3333333333,0.0,27.0,33.0,81.0,40.5,48.0,60,37037.037037037,12345.679012345701,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
31755,0,112643130,0,0,0.0,0.0,56321565.0,56321603.0,112643130.0,56321565.0,56321603.0,0,0.0266327827,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31756,0,113543257,0,0,0.0,0.0,4936663.34782609,11170402.0,113543257.0,4936663.34782609,11170402.0,0,0.2113731862,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31757,3389,2683989,1144,677,143.0,197.625,178932.6,953169.0,2683989.0,383427.0,1289232.0,172,2.9806381472,2.9806381472,1173,160.2941176471,312.0067636899,97348.22058823527,170.3125,143.0,1144,1581,0
31758,80,870,161,161,53.6666666667,122.0,145.0,242.0,418.0,209.0,283.0,72,3448.275862069,4597.7011494253,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
31759,3389,2982196,1128,661,141.0,225.8571428571,213014.0,953165.0,2982196.0,426028.0,1329899.0,172,2.6825869259,2.3472635601,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
31760,51049,46,31,31,15.5,0.0,23.0,24.0,46.0,46.0,46.0,40,43478.2608695652,21739.1304347826,31,15.5,17.8978583449,320.3333333333,20.6666666667,15.5,31,0,0
31761,53,259,33,33,33.0,193.0,259.0,259.0,0.0,0.0,0.0,8,3861.0038610039,3861.0038610039,193,86.3333333333,92.37604307030001,8533.3333333333,129.5,33.0,33,193,0
31762,53,13257,40,40,40.0,139.0,13257.0,13257.0,0.0,0.0,0.0,8,75.43184732590001,75.43184732590001,139,73.0,57.157676649799996,3267.0,109.5,40.0,40,139,0
31763,80,6334865,97,97,24.25,58.0,904980.7142857141,6272701.0,62164.0,20721.3333333333,61857.0,92,0.6314262419,0.6314262419,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31764,53,460,77,77,77.0,205.0,460.0,460.0,0.0,0.0,0.0,8,2173.9130434782996,2173.9130434782996,205,119.6666666667,73.9008344563,5461.3333333333,179.5,77.0,77,205,0
31765,0,112639031,0,0,0.0,0.0,56319515.5,56319692.0,112639031.0,56319515.5,56319692.0,0,0.0266337518,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31766,3389,2392849,1144,677,143.0,225.8571428571,170917.785714286,958442.0,2392849.0,341835.571428571,1256198.0,172,3.3432949593,2.9253830894,1173,170.3125,319.402717323,102018.095833333,181.6666666667,143.0,1144,1581,0
31767,80,5650369,97,97,24.25,58.0,807195.5714285709,5588437.0,61932.0,20644.0,61634.0,92,0.7079183678000001,0.7079183678000001,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31768,0,90,0,0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0,11111.1111111111,11111.1111111111,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31769,53,905,43,43,43.0,71.0,905.0,905.0,0.0,0.0,0.0,8,1104.9723756906,1104.9723756906,71,52.3333333333,16.1658075373,261.3333333333,78.5,43.0,43,71,0
31770,443,110093404,5,1,0.2272727273,940.7941176471,1237004.53932584,10010197.0,110093404.0,5242543.04761905,10010197.0,440,0.1998303186,0.6176573485,1460,703.0659340658998,715.7301447116,512269.64004884,710.8777777778,0.2272727273,5,63974,0
31771,443,118809494,1402,331,73.7894736842,227.8,3126565.63157895,58952328.0,118809494.0,6600527.44444444,58952328.0,392,0.1599198798,0.1683367156,1430,148.95,318.4407484233,101404.51025641,152.7692307692,73.7894736842,1402,4556,0
31772,53,24274,33,33,33.0,89.0,24274.0,24274.0,0.0,0.0,0.0,8,41.1963417649,41.1963417649,89,51.6666666667,32.3316150746,1045.3333333333,77.5,33.0,33,89,0
31773,3389,2186193,1138,677,142.25,225.8571428571,156156.64285714302,953245.0,2186193.0,312313.28571428603,1202399.0,172,3.6593292541,3.2019130973000003,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
31774,53,939,32,32,32.0,60.0,939.0,939.0,0.0,0.0,0.0,8,1064.9627263046,1064.9627263046,60,41.3333333333,16.1658075373,261.3333333333,62.0,32.0,32,60,0
31775,3389,2669921,1138,677,126.4444444444,234.25,166870.0625,968926.0,2669921.0,333740.125,1082492.0,204,3.3708862547000003,2.9963433375,1173,167.3333333333,304.26285076060003,92575.88235294119,177.1764705882,126.4444444444,1138,1874,0
31776,53,274,43,43,43.0,59.0,274.0,274.0,0.0,0.0,0.0,8,3649.6350364964,3649.6350364964,59,48.3333333333,9.237604307,85.3333333333,72.5,43.0,43,59,0
31777,53099,79,31,31,10.3333333333,0.0,26.3333333333,44.0,79.0,39.5,76.0,60,37974.6835443038,12658.227848101298,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
31778,51152,26,0,0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,20,38461.5384615385,38461.5384615385,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31779,53,32314,62,31,31.0,108.0,10771.3333333333,30633.0,31849.0,31849.0,31849.0,16,61.8926780962,61.8926780962,108,61.8,42.174636927899996,1778.7,77.25,31.0,62,216,0
31780,445,223692,0,0,0.0,0.0,74564.0,223572.0,223692.0,111846.0,223637.0,72,13.4112976772,4.470432559100001,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31781,0,1100477,0,0,0.0,0.0,39302.75,795352.0,1100477.0,39302.75,795352.0,0,26.3522090875,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31782,445,8018693,0,0,0.0,0.0,8018693.0,8018693.0,8018693.0,8018693.0,8018693.0,40,0.2494172055,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31783,80,115934958,445,434,27.8125,50.428571428599994,3997757.17241379,10015612.0,115934958.0,7728997.2,10109178.0,332,0.1380084168,0.1207573647,706,37.1290322581,146.5227495273,21468.9161290322,38.3666666667,27.8125,445,706,0
31784,53,150133,70,35,35.0,51.0,50044.3333333333,125943.0,24136.0,24136.0,24136.0,16,13.321521584200001,13.321521584200001,51,41.4,8.7635609201,76.8,51.75,35.0,70,102,0
31785,443,952,77,46,25.6666666667,0.0,476.0,935.0,952.0,476.0,935.0,60,3151.2605042017,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
31786,53,1863,33,33,33.0,252.0,1863.0,1863.0,0.0,0.0,0.0,8,536.7686527107,536.7686527107,252,106.0,126.4397089525,15987.0,159.0,33.0,33,252,0
31787,80,984,161,161,53.6666666667,122.0,164.0,362.0,555.0,277.5,419.0,72,3048.7804878049,4065.040650406501,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
31788,50001,4974236,0,0,0.0,0.0,4974236.0,4974236.0,4974236.0,4974236.0,4974236.0,40,0.4020717955,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31789,53,366,43,43,43.0,59.0,366.0,366.0,0.0,0.0,0.0,8,2732.2404371585,2732.2404371585,59,48.3333333333,9.237604307,85.3333333333,72.5,43.0,43,59,0
31790,80,904,161,161,53.6666666667,122.0,150.6666666667,329.0,516.0,258.0,386.0,72,3318.5840707965003,4424.778761062,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
31791,53,2408,42,42,42.0,88.0,2408.0,2408.0,0.0,0.0,0.0,8,415.28239202660006,415.28239202660006,88,57.3333333333,26.5581123827,705.3333333333002,86.0,42.0,42,88,0
31792,53,334,45,45,45.0,61.0,334.0,334.0,0.0,0.0,0.0,8,2994.0119760478997,2994.0119760478997,61,50.3333333333,9.237604307,85.3333333333,75.5,45.0,45,61,0
31793,3389,2965555,1128,661,141.0,225.8571428571,211825.35714285696,953379.0,2965555.0,423650.71428571397,1327510.0,172,2.6976400707,2.3604350619,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
31794,443,463,77,46,25.6666666667,0.0,231.5,446.0,463.0,231.5,446.0,60,6479.4816414687,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
31795,49561,1,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,40,2000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31796,445,1387895,222,137,44.4,138.5,173486.875,527437.0,860458.0,215114.5,441880.0,112,3.6025780048,2.8820624039,409,77.6,130.8444368961,17120.2666666667,86.22222222219999,44.4,222,554,0
31797,443,124,0,0,0.0,0.0,124.0,124.0,124.0,124.0,124.0,40,16129.032258064499,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31798,445,241784,1,1,0.5,0.0,241784.0,241784.0,241784.0,241784.0,241784.0,52,8.271845945099999,0.0,1,0.6666666667,0.5773502692,0.3333333333,1.0,0.5,1,0,0
31799,80,83,0,0,0.0,0.0,83.0,83.0,83.0,83.0,83.0,40,24096.3855421687,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31800,50499,113,31,31,15.5,0.0,56.5,72.0,113.0,113.0,113.0,40,17699.1150442478,8849.5575221239,31,15.5,17.8978583449,320.3333333333,20.6666666667,15.5,31,0,0
31801,3389,3111288,1148,677,104.36363636360001,225.8571428571,183016.941176471,1405712.0,3111288.0,311128.8,1405712.0,232,3.5355132665,2.2498720787,1173,143.6315789474,298.52027858279996,89114.3567251462,151.6111111111,104.36363636360001,1148,1581,0
31802,53,147348,84,42,42.0,155.0,49116.0,134027.0,146988.0,146988.0,146988.0,16,13.573309444300001,13.573309444300001,155,87.2,61.89264899810001,3830.7,109.0,42.0,84,310,0
31803,443,118268115,1300,421,68.42105263159999,223.05,3112318.81578947,58827364.0,118268115.0,6570450.83333333,58827364.0,404,0.1606519221,0.1691072864,1430,144.025,322.0883369433,103740.896794872,147.71794871790001,68.42105263159999,1300,4461,0
31804,0,112637058,0,0,0.0,0.0,56318529.0,56318566.0,112637058.0,56318529.0,56318566.0,0,0.0266342184,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31805,60163,41,0,0,0.0,0.0,41.0,41.0,41.0,41.0,41.0,40,48780.487804878096,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31806,53,48659,84,42,42.0,105.0,16219.666666666699,36616.0,36616.0,36616.0,36616.0,16,41.1023654411,41.1023654411,105,67.2,34.5065211228,1190.7,84.0,42.0,84,210,0
31807,53111,27,0,0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,20,37037.037037037,37037.037037037,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31808,3389,1376635,1138,677,142.25,225.8571428571,98331.0714285714,968696.0,1376635.0,196662.14285714304,1064886.0,172,5.8112716878,5.0848627269,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
31809,3389,1799674,1128,661,141.0,225.8571428571,128548.142857143,942580.0,1799674.0,257096.285714286,1134422.0,172,4.445249528500001,3.8895933375,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
31810,445,4045454,459,103,38.25,88.7142857143,224747.44444444397,1275620.0,4045454.0,367768.545454545,1284978.0,252,2.9662925348,1.7303373119999998,409,54.0,93.1992771601,8686.1052631579,56.8421052632,38.25,459,621,0
31811,3389,1671635,1144,677,143.0,225.8571428571,119402.5,953152.0,1671635.0,238805.0,1120383.0,172,4.785733727799999,4.1875170118,1173,170.3125,319.402717323,102018.095833333,181.6666666667,143.0,1144,1581,0
31812,3389,1762138,1138,677,126.4444444444,225.8571428571,117475.86666666699,953131.0,1762138.0,220267.25,1031253.0,192,5.1074319945,3.9724471069,1173,159.9411764706,311.9564213533,97316.8088235294,169.9375,126.4444444444,1138,1581,0
31813,80,536,161,161,53.6666666667,122.0,89.3333333333,149.0,284.0,142.0,180.0,72,5597.014925373101,7462.686567164201,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
31814,445,1022832,364,103,52.0,116.4,92984.72727272732,208058.0,1022832.0,170472.0,208958.0,152,6.8437436451,4.8883883179000005,409,72.7692307692,109.53321706690001,11997.5256410256,78.8333333333,52.0,364,582,0
31815,52597,38,0,0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,20,26315.7894736842,26315.7894736842,0,0.0,0.0,0.0,0.0,0.0,0,0,0
31816,80,5624786,97,97,24.25,58.0,803540.857142857,5572279.0,52507.0,17502.3333333333,52193.0,92,0.7111381659999999,0.7111381659999999,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
31817,53,12338,40,40,40.0,101.0,12338.0,12338.0,0.0,0.0,0.0,8,81.0504133571,81.0504133571,101,60.3333333333,35.2183664206,1240.3333333333,90.5,40.0,40,101,0
31818,5355,419113,44,22,22.0,0.0,419113.0,419113.0,419113.0,419113.0,419113.0,16,4.771982735,0.0,22,22.0,0.0,0.0,33.0,22.0,44,0,0
31819,53,39532,37,37,37.0,95.0,39532.0,39532.0,0.0,0.0,0.0,8,25.295962764299997,25.295962764299997,95,56.3333333333,33.486315613,1121.3333333333,84.5,37.0,37,95,0
