, Flow Duration,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Std, Flow IAT Max, Fwd IAT Max, Fwd Header Length,Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, Label
20282,3852,31,31,10.33333333,17.89785834,8047.767393999998,778.8161994,2719.5326800000007,3849,3849,96,778.8161994,0.0,31,7.75,15.5,240.25,10.33333333,10.33333333,96,31,939,-1,0
20283,3511966,357,195,51.0,87.6184912,1863.913261,4.271111964,792889.9331,2997310,189004,232,1.993185583,2.277926381,2896,409.125,829.3488912,687819.5833,436.4,51.0,232,357,29200,243,0
20284,466,0,0,0.0,0.0,0.0,4291.845494,0.0,466,466,64,4291.845494,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,343,-1,0
20285,9540362,105,23,11.66666667,9.313968005,30.71162289,2.515627814,1084714.605,3547800,3177778,296,0.94336043,1.572267384,34,11.72,12.59139918,158.5433333,12.20833333,11.66666667,296,105,29200,227,1
20286,4,14,14,7.0,9.899494937,3500000.0,500000.0,0.0,4,4,64,500000.0,0.0,14,9.333333332999999,8.082903769,65.33333333,14.0,7.0,64,14,229,-1,1
20287,9918900,731,389,60.91666667,122.6357936,736.1703415,2.318805513,1962839.775,9235309,9235325,392,1.209811572,1.108993941,1558,304.25,529.6064371,280482.9783,317.4782608999999,60.91666667,392,731,29200,63,0
20288,4150494,1597,1237,177.4444444,404.9071224,1227.082848,3.8549628069999997,944511.163,3687492,115084,296,2.168416579,1.686546228,2932,299.5882353,741.6439558999997,550035.7574,318.3125,177.4444444,296,1597,29200,268,0
20289,436,0,0,0.0,0.0,0.0,4587.155963,0.0,436,436,64,4587.155963,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,320,-1,0
20290,14418599,4112,563,70.89655172,177.0907875,5366.818232,8.738713102,801158.0009999998,8845662,1023215,1864,4.022582222,4.716130881000001,2896,609.3070866,689.6234826,475580.5478,614.1428571,70.89655172,1864,4112,29200,7386,0
20291,430,0,0,0.0,0.0,0.0,4651.162791,0.0,430,430,64,4651.162791,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,65160,-1,0
20292,15158813,3076,594,39.94805195,128.1368405,5712.848361,11.34653485,773168.234,9988362,9988421,2472,5.079553392,6.266981457999999,2896,500.5780347,631.6056973999998,398925.75700000004,503.4883721,39.94805195,2472,3076,29200,7456,0
20293,14421395,3496,551,37.19148936,129.9913377,11367.27758,14.90840519,688150.4285,9988937,1071586,3016,6.51809343,8.390311756000001,3381,758.9444444000003,814.050725,662678.5829,762.4744186,37.19148936,3016,3496,29200,7876,0
20294,381,0,0,0.0,0.0,0.0,5249.343832000001,0.0,381,381,64,5249.343832000001,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,65160,-1,0
20295,4560669,339,177,56.5,87.65785761,530.6239063,2.631192924,1206385.38,4046158,190337,200,1.315596462,1.315596462,1792,186.15384619999998,490.39692189999994,240489.141,201.66666669999998,56.5,200,339,29200,243,0
20296,457,0,0,0.0,0.0,0.0,4376.367615,0.0,457,457,64,4376.367615,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,279,-1,0
20297,4695219,2370,1173,215.4545455,403.81663260000005,1298.1290119999999,4.259652212,826874.2865,3632483,464789,360,2.342808717,1.916843495,1484,290.2380952000001,492.8731992,242923.9905,304.75,215.4545455,360,2370,29200,284,0
20298,476,0,0,0.0,0.0,0.0,4201.6806719999995,0.0,476,476,64,4201.6806719999995,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,342,-1,0
20299,119997350,38902,367,0.276856946,10.07623798,3406409.45,2796.803429,9301.896276000001,2996755,2996755,2975368,1170.967526,1625.8359039999998,7300,1217.9616429999999,1204.612774,1451091.936,1217.9652720000001,0.276856946,2975368,38902,8192,1025,0
20300,8116585,1665,345,21.34615385,77.11634437,20923.08526,21.06797378,395054.6433,4999462,1203820,2504,9.609952954,11.45802083,4344,987.3488372000003,1092.753791,1194110.848,993.1228070000001,21.34615385,2504,1665,29200,4,0
20301,375,0,0,0.0,0.0,0.0,5333.333333,0.0,375,375,64,5333.333333,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,1981,-1,0
20302,5297944,344,182,49.14285714,84.12575621,1018.130807,2.831287005,1266598.763,4773990,191047,232,1.321267269,1.5100197359999998,1865,337.125,631.4044531000002,398671.5833,359.6,49.14285714,232,344,29200,17,0
20303,454,0,0,0.0,0.0,0.0,4405.286344,0.0,454,454,64,4405.286344,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,326,-1,0
20304,8847954,104,24,11.55555556,9.368979547999999,33.00197989,2.7124914980000003,1000464.2309999999,3124600,2968376,296,1.017184312,1.695307186,34,11.68,12.60528989,158.89333330000005,12.16666667,11.55555556,296,104,29200,227,1
20305,257,14,14,7.0,9.899494937,54474.70817000001,11673.15175,67.17514421,176,257,64,7782.101167,3891.0505840000014,14,7.0,8.082903769,65.33333333,9.333333332999999,7.0,64,14,229,0,1
20306,5341367,413,182,45.88888889,77.99430179,757.2967744,2.808269868,1286149.104,4845220,4845220,296,1.684961921,1.123307947,1448,252.8125,484.7018628000001,234935.8958,269.6666667,45.88888889,296,413,29200,243,0
20307,5312750,370,177,41.11111111,73.58913718,719.9661192000003,2.63517011,1302474.506,4737489,4737489,296,1.6940379280000002,0.941132182,1799,255.0,556.8103037000002,310037.7143,273.2142857,41.11111111,296,370,29200,126,0
20308,5314579,375,182,37.5,71.69882999,1219.663872,3.198748198,1270120.989,5094350,5094350,328,1.881616587,1.317131611,1625,360.1111111,612.6446901,375333.5163,381.29411760000005,37.5,328,375,29200,237,0
20309,5396529,376,183,41.77777778,74.987962,684.1434558999998,2.594260125,1347386.26,4894596,4894596,200,1.667738652,0.926521473,1598,246.1333333,528.0515217,278838.4095,263.7142857,41.77777778,200,376,29200,62,0
20310,5316562,373,180,41.44444444,74.28511141,1013.4368789999999,2.821372157,1381331.006,5178785,5178785,296,1.692823294,1.128548863,1861,336.75,630.7925702,397899.2667,359.2,41.44444444,296,373,29200,243,0
20311,5395832,373,180,46.625,77.65663894,692.5715997000003,2.223938773,1493513.523,4990972,4990972,264,1.4826258490000002,0.741312924,3106,287.46153849999996,851.4282721000003,724930.1026,311.4166667,46.625,264,373,29200,243,0
20312,5216432,375,182,37.5,71.69882999,1240.311385,3.067230628,1237868.837,4819170,4819170,328,1.917019143,1.150211486,2896,380.5882353,805.3359592999999,648566.0074,404.375,37.5,328,375,29200,61,0
20313,5288893,374,181,41.55555556,74.51864047,629.9995102999999,2.647056766,1310546.65,4763423,4763423,296,1.70167935,0.9453774159999999,1448,222.1333333,466.79681519999997,217899.2667,238.0,41.55555556,296,374,29200,2058,0
20314,5235107,338,181,33.8,65.1268847,1317.451582,3.438325138,1138421.187,4719622,4719622,328,1.9101806319999999,1.5281445059999998,1448,363.0,574.0785854,329566.2222,383.1666667,33.8,328,338,29200,123,0
20315,5391942,375,182,37.5,71.69882999,1020.226108,2.96739097,1259592.654,4907837,4907837,328,1.854619356,1.1127716140000001,1972,323.5882353,633.8881071000002,401814.1324,343.8125,37.5,328,375,29200,61,0
20316,5236787,376,183,41.77777778,74.987962,1090.172275,2.864351749,1282840.203,4828061,4828061,296,1.7186110490000002,1.145740699,2386,356.8125,726.299132,527510.4292,380.6,41.77777778,296,376,29200,61,0
20317,5340539,416,182,52.0,81.99477335,736.8170142000001,2.434211228,1385636.592,4840202,4840202,264,1.4979761409999999,0.936235088,1805,281.07142860000005,580.9913893999999,337550.9945,302.6923077,52.0,264,416,29200,61,0
20318,4,31,31,15.5,21.92031022,7750000.0,500000.0,0.0,4,4,64,500000.0,0.0,31,20.66666667,17.89785834,320.3333333,31.0,15.5,64,31,2058,-1,0
20319,72,0,0,0.0,0.0,0.0,27777.77778,0.0,72,0,32,13888.88889,13888.88889,0,0.0,0.0,0.0,0.0,0.0,32,0,350,123,0
20320,6914079,5222,1587,401.6923077,625.3865984,1933.446233,3.61581058,1030313.441,4999003,960150,280,1.880221502,1.735589078,1955,514.1538462,675.1717821000002,455856.9354,534.72,401.6923077,280,5222,29200,13,0
20321,462,0,0,0.0,0.0,0.0,4329.004329,0.0,462,462,40,4329.004329,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,361,-1,0
20322,66031971,96,48,48.0,0.0,2.907682401,0.060576717,38100000.0,66000000,66000000,52,0.030288357999999998,0.030288357999999998,48,48.0,0.0,0.0,60.0,48.0,52,96,-1,-1,0
20323,65715360,38,31,4.222222222,10.04711125,0.578251416,0.24347428100000001,4946029.525,10100000,10100000,180,0.136954283,0.106519998,31,2.2941176469999998,7.4142152810000015,54.97058824,2.4375,4.222222222,180,38,252,1899,0
20324,55312858,43,37,5.375,12.78322003,0.777396098,0.25310570600000004,4903689.579,10100000,10200000,160,0.144631832,0.108473874,37,2.933333333,9.437513797000001,89.06666667,3.142857143,5.375,160,43,64240,40958,0
20325,5974607,1405,1045,175.625,360.570951,820.3050007999999,2.510625385,1424008.105,5371302,151377,264,1.339000205,1.17162518,2932,306.3125,747.7518946,559132.8958,326.7333333,175.625,264,1405,29200,262,0
20326,476,0,0,0.0,0.0,0.0,4201.6806719999995,0.0,476,476,64,4201.6806719999995,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,320,-1,0
20327,1,0,0,0.0,0.0,0.0,2000000.0,0.0,1,1,40,2000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,40921,-1,0
20328,47716,82,82,82.0,0.0,4778.271439,41.91466175,0.0,47716,0,32,20.95733087,20.95733087,146,103.33333329999999,36.95041723,1365.333333,155.0,82.0,32,82,-1,-1,0
20329,82302210,163,101,81.5,27.57716447,6.779890844,0.048601368,47200000.0,81900000,82200000,52,0.024300684,0.024300684,230,131.8,66.17174624,4378.7,164.75,81.5,52,163,-1,-1,0
20330,90068121,108,36,36.0,0.0,1.199092407,0.066616245,24600000.0,45000000,45000000,60,0.033308122,0.033308122,36,20.57142857,19.24280942,370.2857143,24.0,36.0,60,108,255,17,0
20331,24261,53,53,53.0,0.0,5482.0493799999995,82.43683278,0.0,24261,0,20,41.21841639,41.21841639,80,62.0,15.58845727,243.0,93.0,53.0,20,53,-1,-1,0
20332,31137,86,43,43.0,0.0,9634.83958,128.4645277,17931.93551,31085,4,64,64.23226387,64.23226387,107,68.6,35.05424368,1228.8,85.75,43.0,64,86,-1,-1,0
20333,419756,41,41,41.0,0.0,233.46896769999998,4.76467281,0.0,419756,0,20,2.382336405,2.382336405,57,46.33333333,9.237604307,85.33333333,69.5,41.0,20,41,-1,-1,0
20334,45979,37,37,37.0,0.0,2153.156876,108.74529679999999,22712.32041,45562,0,20,21.74905935,86.99623741,37,22.66666667,17.76138133,315.46666669999996,27.2,37.0,20,37,255,17,0
20335,1590,0,0,0.0,0.0,0.0,1257.861635,0.0,1590,1590,40,1257.861635,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,255,-1,0
20336,10549144,1195,849,149.375,293.3544601000001,525.0662992,1.4219163190000002,2661737.406,9999578,154696,264,0.75835537,0.663560949,3059,346.1875,786.5702104,618692.6958,369.2666667,149.375,264,1195,29200,257,0
20337,454,0,0,0.0,0.0,0.0,4405.286344,0.0,454,454,64,4405.286344,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,322,-1,0
20338,30449,53,53,53.0,0.0,4006.699727,65.68360209,0.0,30449,0,32,32.84180104,32.84180104,69,58.33333333,9.237604307,85.33333333,87.5,53.0,32,53,-1,-1,0
20339,5706508,0,0,0.0,0.0,0.0,0.700954069,3260817.1760000004,5667369,5667369,104,0.525715551,0.17523851699999998,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,28960,0
20340,5714367,618,374,68.66666667,130.7335076,646.6158019,2.449965149,1466277.001,5316807,5316807,296,1.5749775959999999,0.874987553,1448,246.33333330000002,480.032241,230430.9524,263.9285714,68.66666667,296,618,29200,33,0
20341,117506032,1038,429,74.14285714,121.30752859999998,45.75935302,0.212755035,16500000.0,58600000,58600000,292,0.11914282,0.093612216,2267,206.8076923,511.00575489999994,261126.8815,215.08,74.14285714,292,1038,8192,16384,0
20342,16118974,650,309,46.42857143,97.50243728,857.9950560000003,1.737083266,2111510.344,9998219,9998308,456,0.868541633,0.868541633,2712,476.8965517,750.8105307999997,563716.4532,493.92857139999995,46.42857143,456,650,29200,139,0
20343,607,0,0,0.0,0.0,0.0,3294.8929160000002,0.0,607,607,64,3294.8929160000002,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,453,-1,0
20344,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,64,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,905,-1,0
20345,117844150,99,51,49.5,2.121320344,3.94588955,0.033943136,67900000.0,118000000,118000000,52,0.016971568,0.016971568,216,102.6,77.02467137,5932.8,128.25,49.5,52,99,-1,-1,0
20346,28232,46,46,46.0,0.0,4817.228677,70.84159819,0.0,28232,0,20,35.42079909,35.42079909,90,60.66666667,25.40341184,645.3333332999998,91.0,46.0,20,46,-1,-1,0
20347,23871,57,57,57.0,0.0,8168.90788,83.78367056,0.0,23871,0,20,41.89183528,41.89183528,138,84.0,46.7653718,2187.0,126.0,57.0,20,57,-1,-1,0
20348,1078102,41,41,41.0,0.0,151.1916312,1.855112039,0.0,1078102,0,20,0.92755602,0.92755602,122,68.0,46.7653718,2187.0,102.0,41.0,20,41,-1,-1,0
20349,49956,53,53,53.0,0.0,3162.7832489999996,40.035231,0.0,49956,0,32,20.0176155,20.0176155,105,70.33333333,30.022214,901.3333332999997,105.5,53.0,32,53,-1,-1,0
20350,60072,51,51,51.0,0.0,1964.309495,33.29338128,0.0,60072,0,32,16.64669064,16.64669064,67,56.33333333,9.237604307,85.33333333,84.5,51.0,32,51,-1,-1,0
20351,160,94,47,47.0,0.0,1575000.0,25000.0,86.31531343,153,3,40,12500.0,12500.0,79,59.8,17.52712184,307.2,74.75,47.0,40,94,-1,-1,0
20352,31178,53,53,53.0,0.0,5677.079992,64.14779652,0.0,31178,0,20,32.07389826,32.07389826,124,76.66666667,40.99186911,1680.3333329999994,115.0,53.0,20,53,-1,-1,0
20353,30488,54,54,54.0,0.0,5346.365783,65.59958016,0.0,30488,0,20,32.79979008,32.79979008,109,72.33333333,31.75426481,1008.333333,108.5,54.0,20,54,-1,-1,0
20354,107036043,133,77,66.5,14.8492424,4.475128065,0.037370588999999996,61700000.0,107000000,107000000,52,0.018685295,0.018685295,187,107.0,61.65630544,3801.5,133.75,66.5,52,133,-1,-1,0
20355,217,14,14,7.0,9.899494937,64516.12903,13824.88479,62.93250353,153,217,64,9216.589862,4608.294931,14,7.0,8.082903769,65.33333333,9.333333332999999,7.0,64,14,229,0,1
20356,8380658,100,20,11.11111111,8.652231568,34.36484343,2.863736952,945291.2864,2924825,2968747,296,1.073901357,1.789835595,34,11.52,12.43690744,154.6766667,12.0,11.11111111,296,100,29200,227,1
20357,37579,55,55,55.0,0.0,4736.6880439999995,53.22121398,0.0,37579,0,20,26.61060699,26.61060699,123,77.66666667,39.2598183,1541.333333,116.5,55.0,20,55,-1,-1,0
20358,59633632,16818,1313,186.8666667,235.702307,590.2038635,2.465051936,1861076.6940000001,12300000,12300000,2896,1.5092154709999999,0.955836465,3069,237.8108108,354.8417938,125912.6987,239.4285714,186.8666667,2896,16818,29200,260,0
20359,8380790,103,23,11.44444444,9.08448005,34.72226365,2.863691848,944206.8091,2923600,2966482,296,1.073884443,1.789807405,34,11.64,12.53621421,157.1566667,12.125,11.44444444,296,103,29200,227,1
20360,9501332,102,24,11.33333333,9.055385138,30.52203628,2.525961623,1079663.175,3506256,3550439,296,0.947235609,1.5787260140000001,34,11.6,12.52996409,157.0,12.08333333,11.33333333,296,102,29200,227,1
20361,73524,57,57,57.0,0.0,2461.781187,27.20200207,0.0,73524,0,20,13.60100103,13.60100103,124,79.33333333,38.68246804,1496.333333,119.0,57.0,20,57,-1,-1,0
20362,294,76,38,38.0,0.0,1394557.823,13605.442180000002,126.8108828,242,3,64,6802.7210879999975,6802.7210879999975,167,89.6,70.65620992,4992.3,112.0,38.0,64,76,-1,-1,0
20363,60668,51,51,51.0,0.0,2719.7204460000007,32.96630843,0.0,60668,0,32,16.48315422,16.48315422,114,72.0,36.37306696,1323.0,108.0,51.0,32,51,-1,-1,0
20364,217,14,14,7.0,9.899494937,64516.12903,13824.88479,33.23401872,132,217,64,9216.589862,4608.294931,14,7.0,8.082903769,65.33333333,9.333333332999999,7.0,64,14,229,0,1
20365,219,14,14,7.0,9.899494937,63926.94064,13698.630140000001,55.86143571,149,219,64,9132.420091,4566.210046,14,7.0,8.082903769,65.33333333,9.333333332999999,7.0,64,14,229,0,1
20366,16714299,434,434,86.8,194.0907004,131.683656,0.598290123,3747789.499,9997176,9997284,168,0.299145061,0.299145061,1767,200.0909091,535.7466667,287024.4909,220.1,86.8,168,434,29200,939,0
20367,452,56,56,56.0,0.0,338495.5752,4424.778761,0.0,452,0,20,2212.389381,2212.389381,97,69.66666667,23.67136104,560.3333332999998,104.5,56.0,20,56,-1,-1,0
20368,47343,44,44,44.0,0.0,3252.856811,42.24489365,0.0,47343,0,32,21.12244682,21.12244682,110,66.0,38.10511777,1452.0,99.0,44.0,32,44,-1,-1,0
20369,30604,64,32,32.0,0.0,5228.074761,130.701869,17664.03149,30598,3,40,65.35093452,65.35093452,48,38.4,8.76356092,76.8,48.0,32.0,40,64,-1,-1,0
20370,47847,51,51,51.0,0.0,4388.9899049999985,41.79990386,0.0,47847,0,20,20.89995193,20.89995193,159,87.0,62.35382907,3888.0,130.5,51.0,20,51,-1,-1,0
20371,545428,56,56,56.0,0.0,297.0144547,3.66684512,0.0,545428,0,32,1.83342256,1.83342256,106,72.66666667,28.86751346,833.3333332999997,109.0,56.0,32,56,-1,-1,0
20372,774265,494,494,123.5,247.0,964.7859582999997,10.33237974,250018.3156,676079,73831,92,5.16618987,5.16618987,494,83.0,175.3724608,30755.5,93.375,123.5,92,494,8192,946,0
20373,59,0,0,0.0,0.0,0.0,33898.30508,0.0,59,59,40,33898.30508,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,255,-1,0
20374,23563,49,49,49.0,0.0,4838.093621,84.87883546,0.0,23563,0,32,42.43941773,42.43941773,65,54.33333333,9.237604307,85.33333333,81.5,49.0,32,49,-1,-1,0
20375,56531351,663,658,82.875,232.38603199999997,19.98890846,0.283028792,4770047.876,9997508,10100000,172,0.141514396,0.141514396,658,66.47058824,189.7278043,35996.63971,70.625,82.875,172,663,8192,6,0
20376,15985,0,0,0.0,0.0,0.0,125.1172975,0.0,15985,15985,40,125.1172975,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,254,-1,0
20377,29043,51,51,51.0,0.0,5818.958097,68.86340943,0.0,29043,0,20,34.43170471,34.43170471,118,73.33333333,38.68246804,1496.333333,110.0,51.0,20,51,-1,-1,0
20378,48945,56,56,56.0,0.0,3595.872919,40.86219226,0.0,48945,0,20,20.43109613,20.43109613,120,77.33333333,36.95041723,1365.333333,116.0,56.0,20,56,-1,-1,0
20379,133393,53,53,53.0,0.0,1266.933047,14.9932905,0.0,133393,0,20,7.496645251,7.496645251,116,74.0,36.37306696,1323.0,111.0,53.0,20,53,-1,-1,0
20380,23522,79,79,79.0,0.0,12158.83003,85.02678344,0.0,23522,0,32,42.51339172,42.51339172,207,121.66666670000001,73.90083446,5461.333333,182.5,79.0,32,79,-1,-1,0
20381,387,37,37,37.0,0.0,348837.2093,5167.958656,0.0,387,0,20,2583.979328,2583.979328,98,57.33333333,35.21836642,1240.333333,86.0,37.0,20,37,-1,-1,0
20382,8635716,1533,1173,191.625,404.78845889999997,582.3489332,1.73697236,2141420.654,8055009,151101,264,0.926385259,0.810587101,2932,314.3125,756.8116207,572763.8292,335.2666667,191.625,264,1533,29200,268,0
20383,462,0,0,0.0,0.0,0.0,4329.004329,0.0,462,462,64,4329.004329,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,320,-1,0
20384,30911,55,55,55.0,0.0,5402.607486,64.70188606,0.0,30911,0,20,32.35094303,32.35094303,112,74.0,32.90896534,1083.0,111.0,55.0,20,55,-1,-1,0
20385,8730538,1501,1141,187.625,393.71198230000016,572.358771,1.7181071769999998,2175139.117,8178988,152163,264,0.916323828,0.801783349,2932,312.3125,754.4296494,569164.0958,333.1333333,187.625,264,1501,29200,268,0
20386,381,0,0,0.0,0.0,0.0,5249.343832000001,0.0,381,381,64,5249.343832000001,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,320,-1,0
20387,47994,46,46,46.0,0.0,3271.242239,41.67187565,0.0,47994,0,20,20.83593783,20.83593783,111,67.66666667,37.527767499999996,1408.333333,101.5,46.0,20,46,-1,-1,0
20388,77542,53,53,53.0,0.0,3494.880194,25.79247376,0.0,77542,0,20,12.89623688,12.89623688,218,108.0,95.26279442,9075.0,162.0,53.0,20,53,-1,-1,0
20389,60494377,702,377,54.0,114.6509195,68.6840696,0.39673108799999995,4445934.642,10000000,10100000,272,0.21489600600000008,0.18183508199999998,2882,166.2,579.2844723999998,335570.5,173.125,54.0,272,702,8192,114,0
20390,65731,47,47,47.0,0.0,2373.309397,30.42704356,0.0,65731,0,20,15.21352178,15.21352178,109,67.66666667,35.79571669,1281.333333,101.5,47.0,20,47,-1,-1,0
20391,30544,52,52,52.0,0.0,4452.592981000002,65.47930854,0.0,30544,0,32,32.73965427,32.73965427,84,62.66666667,18.47520861,341.3333333,94.0,52.0,32,52,-1,-1,0
20392,30570,58,58,58.0,0.0,6640.497219,65.42361793,0.0,30570,0,32,32.71180896,32.71180896,145,87.0,50.22947342,2523.0,130.5,58.0,32,58,-1,-1,0
20393,8825383,188,34,12.53333333,14.54975045,31.72666841,2.7194287210000003,996073.0441,3078135,3078135,488,1.69964295,1.01978577,34,11.2,12.26444726,150.41666669999995,11.66666667,12.53333333,488,188,28960,229,0
20394,9156509,107,24,11.88888889,9.571369343999999,32.21751871,2.621086268,1034413.9040000001,3568415,3613036,296,0.98290735,1.6381789169999998,34,11.8,12.655697,160.16666669999995,12.29166667,11.88888889,296,107,29200,227,1
20395,61560,50,50,50.0,0.0,2079.272255,32.48862898,0.0,61560,0,20,16.24431449,16.24431449,78,59.33333333,16.16580754,261.3333333,89.0,50.0,20,50,-1,-1,0
20396,31846,49,49,49.0,0.0,3579.7274380000013,62.80223576,0.0,31846,0,32,31.40111788,31.40111788,65,54.33333333,9.237604307,85.33333333,81.5,49.0,32,49,-1,-1,0
20397,48288,56,56,56.0,0.0,3686.2160369999997,41.41815772,0.0,48288,0,32,20.70907886,20.70907886,122,78.0,38.10511777,1452.0,117.0,56.0,32,56,-1,-1,0
20398,92094,44,44,44.0,0.0,2269.420375,21.71694139,0.0,92094,0,20,10.85847069,10.85847069,165,84.33333333,69.85938257,4880.333333,126.5,44.0,20,44,-1,-1,0
20399,70129620,22992,1313,155.3513514,202.4948094,810.4421497999997,3.2939006369999997,1458532.186,12000000,12000000,4752,2.110377897,1.18352274,3069,244.9827586,314.1751788,98706.04299,246.04328999999998,155.3513514,4752,22992,29200,2080,0
20400,149241,46,46,46.0,0.0,998.3851622999999,13.40114312,0.0,149241,0,20,6.700571559,6.700571559,103,65.0,32.90896534,1083.0,97.5,46.0,20,46,-1,-1,0
20401,3123633,91,46,45.5,0.7071067809999999,143.74287890000005,1.280560168,1633315.481,2927025,3047659,72,0.640280084,0.640280084,252,98.8,89.58068988,8024.7,123.5,45.5,72,91,-1,-1,0
20402,34671,52,52,52.0,0.0,3461.105823,57.68509706,0.0,34671,0,20,28.84254853,28.84254853,68,57.33333333,9.237604307,85.33333333,86.0,52.0,20,52,-1,-1,0
20403,323768,764,384,36.38095238,114.9045152,107268.1673,135.8997801,24863.70102,139193,139221,680,64.86125868,71.03852141,4344,771.7777778,997.5628686000001,995131.6768,789.3181818,36.38095238,680,764,29200,61,0
20404,60816221,3602,2920,257.2857143,773.4817813,148.98985580000004,0.476846465,4120906.216,9998244,10100000,292,0.230201742,0.246644723,2920,302.0333333000001,659.4168,434830.5161,312.44827589999994,257.2857143,292,3602,8192,144,0
20405,60758988,3811,2920,272.2142857,777.353714,152.5700198,0.460837169,4170836.466,9997290,10100000,292,0.23041858399999998,0.23041858399999998,2920,319.65517239999997,756.0766342000003,571651.8768,331.0714286000001,272.2142857,292,3811,8192,144,0
20406,54535875,853,424,71.08333333,164.8478408,87.61205353,0.440077289,4194509.294,10100000,10100000,264,0.22003864399999998,0.22003864399999998,1962,191.12,486.50276809999997,236684.9433,199.08333330000002,71.08333333,264,853,8192,980,0
20407,1,0,0,0.0,0.0,0.0,2000000.0,0.0,1,1,40,2000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,256,-1,0
20408,61199744,680,350,45.33333333,102.38559240000001,103.0069668,0.45751825399999996,4192351.909,10000000,10100000,312,0.24509906399999998,0.21241918899999998,2920,217.37931030000001,598.8353228,358603.7438,225.1428571,45.33333333,312,680,8192,114,0
20409,325969,48,48,48.0,0.0,687.1819098999998,6.135552767,0.0,325969,0,20,3.0677763839999996,3.0677763839999996,176,90.66666667,73.90083446,5461.333333,136.0,48.0,20,48,-1,-1,0
20410,64032974,89,45,44.5,0.7071067809999999,3.5294315710000004,0.062467815,36900000.0,63900000,64000000,40,0.031233907999999998,0.031233907999999998,76,54.2,14.09609875,198.7,67.75,44.5,40,89,-1,-1,0
20411,41933560,88,48,44.0,5.6568542489999984,5.794881236,0.09538899199999999,24100000.0,41800000,41800000,64,0.047694495999999996,0.047694495999999996,91,58.2,20.30270918,412.2,72.75,44.0,64,88,-1,-1,0
20412,99113,0,0,0.0,0.0,0.0,30.26848143,70066.50384,99101,99113,52,20.17898762,10.08949381,0,0.0,0.0,0.0,0.0,0.0,52,0,114,254,0
20413,109592,57,57,57.0,0.0,1396.0873060000001,18.24950726,0.0,109592,0,20,9.124753632000001,9.124753632000001,96,70.0,22.5166605,507.0,105.0,57.0,20,57,-1,-1,0
20414,25771,56,56,56.0,0.0,4966.823173,77.60661208,0.0,25771,0,20,38.80330604,38.80330604,72,61.33333333,9.237604307,85.33333333,92.0,56.0,20,56,-1,-1,0
20415,30630,44,44,44.0,0.0,4962.455109,65.29546197,0.0,30630,0,32,32.64773098,32.64773098,108,65.33333333,36.95041723,1365.333333,98.0,44.0,32,44,-1,-1,0
20416,31101,47,47,47.0,0.0,3536.8637659999995,64.30661394,0.0,31101,0,20,32.15330697,32.15330697,63,52.33333333,9.237604307,85.33333333,78.5,47.0,20,47,-1,-1,0
20417,49360,47,47,47.0,0.0,2228.525122,40.51863857,0.0,49360,0,20,20.25931929,20.25931929,63,52.33333333,9.237604307,85.33333333,78.5,47.0,20,47,-1,-1,0
20418,77280,58,58,58.0,0.0,3157.349896,25.87991718,0.0,77280,0,20,12.93995859,12.93995859,186,100.66666670000001,73.90083446,5461.333333,151.0,58.0,20,58,-1,-1,0
20419,50810,55,55,55.0,0.0,3247.392246,39.36233025,0.0,50810,0,20,19.68116512,19.68116512,110,73.33333333,31.75426481,1008.333333,110.0,55.0,20,55,-1,-1,0
20420,30705,86,43,43.0,0.0,9640.123758,130.2719427,17681.654980000007,30652,49,64,65.13597134,65.13597134,105,67.8,33.95879857,1153.2,84.75,43.0,64,86,-1,-1,0
20421,100269152,92,47,46.0,1.4142135619999998,3.729960736,0.039892628,57800000.0,100000000,100000000,40,0.019946314,0.019946314,173,84.2,56.57914810000001,3201.2,105.25,46.0,40,92,-1,-1,0
